AssociationId,Region,Market,Store,Date,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
Baltimore - 2014-06-04,East,Corporate,Baltimore,2014-06-04,19439.0,15100,11.0,71.0,0.22,11.74,0.059517753,Promo In Store Credit Card Signup Discount; ID12.8373,No,,,
Baltimore - 2014-06-05,East,Corporate,Baltimore,2014-06-05,26316.0,15100,14.0,69.0,0.64,10.58,0.059517753,Promo In Store Credit Card Signup Discount; ID6.701,No,,,
Baltimore - 2014-06-06,East,Corporate,Baltimore,2014-06-06,29047.0,15100,17.0,77.0,0.42,12.31,0.059517753,Promo In Store Credit Card Signup Discount; ID11.7285,No,,,
Baltimore - 2014-06-07,East,Corporate,Baltimore,2014-06-07,23995.0,15100,16.0,118.0,1.02,12.42,0.059517753,Promo In Store Credit Card Signup Discount; ID27.5129,No,,2750.0,
Baltimore - 2014-06-08,East,Corporate,Baltimore,2014-06-08,26657.0,15100,14.0,97.0,1.35,9.95,0.064924813,Promo In Store Credit Card Signup Discount; ID31.2453,No,,,
Baltimore - 2014-06-09,East,Corporate,Baltimore,2014-06-09,25653.0,15100,7.0,61.0,0.84,13.05,0.064924813,Promo In Store Credit Card Signup Discount; ID21.9931,No,,,
Baltimore - 2014-06-10,East,Corporate,Baltimore,2014-06-10,25444.0,15100,9.0,65.0,0.76,12.81,0.064924813,Promo In Store Credit Card Signup Discount; ID41.4379,No,,,
Baltimore - 2014-06-11,East,Corporate,Baltimore,2014-06-11,21892.0,15100,10.0,71.0,0.36,11.34,0.064924813,Promo In Store Credit Card Signup Discount; ID45.8971,No,,,
Baltimore - 2014-06-12,East,Corporate,Baltimore,2014-06-12,29002.0,15100,14.0,65.0,0.19,11.5,0.064924813,Promo In Store Credit Card Signup Discount; ID27.8537,No,,,
Baltimore - 2014-06-13,East,Corporate,Baltimore,2014-06-13,29613.0,15100,15.0,89.0,0.69,13.38,0.064924813,Promo In Store Credit Card Signup Discount; ID67.0755,No,,,
Baltimore - 2014-06-14,East,Corporate,Baltimore,2014-06-14,26359.0,15100,14.0,125.0,1.0,11.96,0.064924813,Promo In Store Credit Card Signup Discount; ID69.4288,No,,-2250.0,
Baltimore - 2014-06-15,East,Corporate,Baltimore,2014-06-15,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID2.0173,No,,,
Baltimore - 2014-06-16,East,Corporate,Baltimore,2014-06-16,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID7.4773,No,,,
Baltimore - 2014-06-17,East,Corporate,Baltimore,2014-06-17,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID10.0684,No,,,
Baltimore - 2014-06-18,East,Corporate,Baltimore,2014-06-18,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID12.8373,No,,,
Baltimore - 2014-06-19,East,Corporate,Baltimore,2014-06-19,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID6.701,No,,,
Baltimore - 2014-06-20,East,Corporate,Baltimore,2014-06-20,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID11.7285,No,,,
Baltimore - 2014-06-21,East,Corporate,Baltimore,2014-06-21,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID27.5129,No,,,
Baltimore - 2014-06-22,East,Corporate,Baltimore,2014-06-22,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID2.1129,No,,,
Baltimore - 2014-06-23,East,Corporate,Baltimore,2014-06-23,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID3.1323,No,,,
Baltimore - 2014-06-24,East,Corporate,Baltimore,2014-06-24,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID23.2119,No,,,
Baltimore - 2014-06-25,East,Corporate,Baltimore,2014-06-25,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID73.9221,No,,,
Baltimore - 2014-06-26,East,Corporate,Baltimore,2014-06-26,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID31.3512,No,,,
Baltimore - 2014-06-27,East,Corporate,Baltimore,2014-06-27,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID6.3111,No,,,
Baltimore - 2014-06-28,East,Corporate,Baltimore,2014-06-28,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID4.2229,No,,,
Baltimore - 2014-06-29,East,Corporate,Baltimore,2014-06-29,,15100,,,,,,Promo In Store Credit Card Signup Discount; ID2.5449,No,,,
San Antonio - 2014-01-01,South,Corporate,San Antonio,2014-01-01,33520.0,17000,8.0,105.0,0.82,21.4,0.046642039,In Store Credit Card Signup Discount; ID0.5701,No,-1.2,,0.034374102
San Antonio - 2014-01-02,South,Corporate,San Antonio,2014-01-02,39845.0,17000,16.0,116.0,1.66,19.07,0.046642039,In Store Credit Card Signup Discount; ID0.6346,No,,,
San Antonio - 2014-01-03,South,Corporate,San Antonio,2014-01-03,36357.0,17000,13.0,118.0,1.94,13.99,0.046642039,In Store Credit Card Signup Discount; ID0.1635,No,,,
San Antonio - 2014-01-04,South,Corporate,San Antonio,2014-01-04,40103.0,17000,12.0,145.0,2.24,22.34,0.046642039,In Store Credit Card Signup Discount; ID0.0646,No,,-6250.0,
San Antonio - 2014-01-05,South,Corporate,San Antonio,2014-01-05,32196.0,17000,14.0,91.0,1.64,19.98,0.0637240759999999,In Store Credit Card Signup Discount; ID3.2839,No,,,
San Antonio - 2014-01-06,South,Corporate,San Antonio,2014-01-06,36973.0,17000,7.0,64.0,1.4,23.32,0.0637240759999999,In Store Credit Card Signup Discount; ID5.5425,No,,,
San Antonio - 2014-01-07,South,Corporate,San Antonio,2014-01-07,35032.0,17000,8.0,62.0,0.66,20.35,0.0637240759999999,In Store Credit Card Signup Discount; ID0.9156,No,,,
San Antonio - 2014-01-08,South,Corporate,San Antonio,2014-01-08,21746.0,17000,8.0,64.0,1.24,20.67,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID4.1629,No,,,
San Antonio - 2014-01-09,South,Corporate,San Antonio,2014-01-09,34839.0,17000,15.0,68.0,2.09,18.56,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID4.2726,No,,,
San Antonio - 2014-01-10,South,Corporate,San Antonio,2014-01-10,39278.0,17000,11.0,83.0,1.75,17.3,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID5.7261,No,,,
San Antonio - 2014-01-11,South,Corporate,San Antonio,2014-01-11,41993.0,17000,16.0,122.0,1.76,17.55,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID7.0015,No,,-14000.0,
San Antonio - 2014-01-12,South,Corporate,San Antonio,2014-01-12,31484.0,17000,15.0,96.0,1.75,20.5,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID9.5621,No,,,
San Antonio - 2014-01-13,South,Corporate,San Antonio,2014-01-13,25108.0,17000,7.0,56.0,1.0,15.01,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID4.6825,No,,,
San Antonio - 2014-01-14,South,Corporate,San Antonio,2014-01-14,33931.0,17000,7.0,62.0,0.78,19.0,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.4132,No,,,
San Antonio - 2014-01-15,South,Corporate,San Antonio,2014-01-15,32103.0,17000,8.0,62.0,0.97,16.77,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.6815,No,,,
San Antonio - 2014-01-16,South,Corporate,San Antonio,2014-01-16,33108.0,17000,15.0,62.0,1.75,19.21,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID5.3307,No,,,
San Antonio - 2014-01-17,South,Corporate,San Antonio,2014-01-17,30088.0,17000,14.0,70.0,1.36,17.56,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID8.823,No,,,
San Antonio - 2014-01-18,South,Corporate,San Antonio,2014-01-18,64025.0,17000,28.0,465.0,1.61,18.8,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID12.7203,Yes,,-3000.0,
San Antonio - 2014-01-19,South,Corporate,San Antonio,2014-01-19,47830.0,17000,33.0,312.0,1.47,18.95,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID5.6496,Yes,,,
San Antonio - 2014-01-20,South,Corporate,San Antonio,2014-01-20,49977.0,17000,27.0,279.0,0.79,20.41,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID1.9275,Yes,,,
San Antonio - 2014-01-21,South,Corporate,San Antonio,2014-01-21,21042.0,17000,9.0,50.0,1.01,14.2,0.070418459,In Store Credit Card Signup Discount; ID1.471,No,,,
San Antonio - 2014-01-22,South,Corporate,San Antonio,2014-01-22,27254.0,17000,8.0,58.0,1.15,16.84,0.070418459,In Store Credit Card Signup Discount; ID3.4967,No,,,
San Antonio - 2014-01-23,South,Corporate,San Antonio,2014-01-23,22226.0,17000,15.0,52.0,1.4,13.84,0.070418459,In Store Credit Card Signup Discount; ID11.7278,No,,,
San Antonio - 2014-01-24,South,Corporate,San Antonio,2014-01-24,25147.0,17000,15.0,83.0,1.48,15.68,0.070418459,Feb. In Store Credit Card Signup Discount; ID9.872,No,,,
San Antonio - 2014-01-25,South,Corporate,San Antonio,2014-01-25,26555.0,17000,14.0,111.0,1.02,15.13,0.070418459,Feb. In Store Credit Card Signup Discount; ID6.656,No,,2250.0,
San Antonio - 2014-01-26,South,Corporate,San Antonio,2014-01-26,26001.0,17000,13.0,102.0,1.05,13.26,0.074267155,Feb. In Store Credit Card Signup Discount; ID6.3826,No,,,
San Antonio - 2014-01-27,South,Corporate,San Antonio,2014-01-27,22069.0,17000,9.0,50.0,0.74,18.54,0.074267155,Feb. In Store Credit Card Signup Discount; ID11.7647,No,,,
San Antonio - 2014-01-28,South,Corporate,San Antonio,2014-01-28,21687.0,17000,11.0,56.0,0.62,11.25,0.074267155,Feb. In Store Credit Card Signup Discount; ID21.515,No,,,
San Antonio - 2014-01-29,South,Corporate,San Antonio,2014-01-29,23931.0,17000,9.0,56.0,0.92,16.22,0.074267155,Feb. In Store Credit Card Signup Discount; ID23.1503,No,,,
San Antonio - 2014-01-30,South,Corporate,San Antonio,2014-01-30,22396.0,17000,12.0,54.0,0.92,13.77,0.074267155,Feb. In Store Credit Card Signup Discount; ID29.5543,No,,,
San Antonio - 2014-01-31,South,Corporate,San Antonio,2014-01-31,21698.0,17000,11.0,61.0,1.38,7.84,0.074267155,Feb. In Store Credit Card Signup Discount; ID8.0866,No,,,
San Antonio - 2014-02-01,South,Corporate,San Antonio,2014-02-01,25790.0,17000,11.0,109.0,1.56,10.71,0.074267155,Feb. In Store Credit Card Signup Discount; ID1.6846,No,,1250.0,0.0147298669999999
San Antonio - 2014-02-02,South,Corporate,San Antonio,2014-02-02,23584.0,17000,11.0,61.0,0.87,11.28,0.077324547,In Store Credit Card Signup Discount; ID3.623,No,,,
San Antonio - 2014-02-03,South,Corporate,San Antonio,2014-02-03,21589.0,17000,8.0,50.0,0.87,6.29,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.21,No,,,
San Antonio - 2014-02-04,South,Corporate,San Antonio,2014-02-04,21140.0,17000,6.0,34.0,0.84,10.72,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.353,No,,,
San Antonio - 2014-02-05,South,Corporate,San Antonio,2014-02-05,18349.0,17000,6.0,40.0,0.8,9.01,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID5.2371,No,,,
San Antonio - 2014-02-06,South,Corporate,San Antonio,2014-02-06,18853.0,17000,14.0,44.0,0.49,11.98,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID0.2288,No,,,
San Antonio - 2014-02-07,South,Corporate,San Antonio,2014-02-07,28555.0,17000,12.0,71.0,1.01,12.75,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID12.9121,No,,,
San Antonio - 2014-02-08,South,Corporate,San Antonio,2014-02-08,29595.0,17000,20.0,132.0,0.96,12.54,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID0.3296,No,,4000.0,
San Antonio - 2014-02-09,South,Corporate,San Antonio,2014-02-09,22125.0,17000,16.0,94.0,1.08,9.77,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.4294,No,,,
San Antonio - 2014-02-10,South,Corporate,San Antonio,2014-02-10,18021.0,17000,12.0,48.0,0.38,6.6,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID8.6219,No,,,
San Antonio - 2014-02-11,South,Corporate,San Antonio,2014-02-11,18047.0,17000,8.0,61.0,0.72,12.02,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID18.1058,No,,,
San Antonio - 2014-02-12,South,Corporate,San Antonio,2014-02-12,20216.0,17000,11.0,65.0,0.48,12.69,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID7.2207,No,,,
San Antonio - 2014-02-13,South,Corporate,San Antonio,2014-02-13,24045.0,17000,14.0,86.0,0.56,8.72,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID2.0639,No,,,
San Antonio - 2014-02-14,South,Corporate,San Antonio,2014-02-14,28196.0,17000,12.0,115.0,1.02,9.04,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID21.0997,No,,,
San Antonio - 2014-02-15,South,Corporate,San Antonio,2014-02-15,60236.0,17000,36.0,427.0,1.08,14.52,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID22.1819,Yes,,1000.0,
San Antonio - 2014-02-16,South,Corporate,San Antonio,2014-02-16,45777.0,17000,30.0,377.0,1.01,12.76,0.097278295,In Store Credit Card Signup Discount; Presidents Day Email Blast ID22.5853,Yes,,,
San Antonio - 2014-02-17,South,Corporate,San Antonio,2014-02-17,38262.0,17000,19.0,291.0,0.4,11.08,0.097278295,In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.9099,Yes,,,
San Antonio - 2014-02-18,South,Corporate,San Antonio,2014-02-18,17901.0,17000,11.0,44.0,0.5,11.02,0.097278295,In Store Credit Card Signup Discount; ID35.5646,No,,,
San Antonio - 2014-02-19,South,Corporate,San Antonio,2014-02-19,23391.0,17000,8.0,57.0,0.21,11.59,0.097278295,In Store Credit Card Signup Discount; ID7.4233,No,,,
San Antonio - 2014-02-20,South,Corporate,San Antonio,2014-02-20,19546.0,17000,10.0,46.0,0.2,14.47,0.097278295,In Store Credit Card Signup Discount; ID34.6491,No,,,
San Antonio - 2014-02-21,South,Corporate,San Antonio,2014-02-21,20691.0,17000,20.0,61.0,0.63,13.63,0.097278295,In Store Credit Card Signup Discount; ID1.4791,No,,,
San Antonio - 2014-02-22,South,Corporate,San Antonio,2014-02-22,26635.0,17000,16.0,111.0,0.85,10.84,0.097278295,In Store Credit Card Signup Discount; ID42.0301,No,,-2750.0,
San Antonio - 2014-02-23,South,Corporate,San Antonio,2014-02-23,24183.0,17000,10.0,74.0,0.5,8.8,0.095962363,In Store Credit Card Signup Discount; ID16.9832,No,,,
San Antonio - 2014-02-24,South,Corporate,San Antonio,2014-02-24,24530.0,17000,7.0,40.0,0.23,9.41,0.095962363,In Store Credit Card Signup Discount; ID46.2649,No,,,
San Antonio - 2014-02-25,South,Corporate,San Antonio,2014-02-25,22687.0,17000,9.0,44.0,0.56,12.21,0.095962363,In Store Credit Card Signup Discount; ID33.3657,No,,,
San Antonio - 2014-02-26,South,Corporate,San Antonio,2014-02-26,21483.0,17000,7.0,46.0,0.22,11.85,0.095962363,In Store Credit Card Signup Discount; ID2.2497,No,,,
San Antonio - 2014-02-27,South,Corporate,San Antonio,2014-02-27,22662.0,17000,13.0,42.0,0.18,8.3,0.095962363,In Store Credit Card Signup Discount; ID19.913,No,,,
San Antonio - 2014-02-28,South,Corporate,San Antonio,2014-02-28,25683.0,17000,12.0,55.0,0.82,7.62,0.095962363,In Store Credit Card Signup Discount; ID19.7957,No,,,
San Antonio - 2014-03-01,South,Corporate,San Antonio,2014-03-01,26080.0,17000,13.0,95.0,0.6,9.0,0.095962363,March In Store Credit Card Signup Discount; ID2.0794,No,,-4000.0,0.015692728
San Antonio - 2014-03-02,South,Corporate,San Antonio,2014-03-02,26228.0,17000,15.0,76.0,0.2,6.75,0.151463806,March In Store Credit Card Signup Discount; ID2.1069,No,,,
San Antonio - 2014-03-03,South,Corporate,San Antonio,2014-03-03,24306.0,17000,6.0,46.0,0.28,9.04,0.151463806,March In Store Credit Card Signup Discount; ID8.4497,No,,,
San Antonio - 2014-03-04,South,Corporate,San Antonio,2014-03-04,17525.0,17000,6.0,44.0,0.14,8.06,0.151463806,March In Store Credit Card Signup Discount; ID4.7852,No,,,
San Antonio - 2014-03-05,South,Corporate,San Antonio,2014-03-05,21868.0,17000,7.0,48.0,0.71,8.98,0.151463806,March In Store Credit Card Signup Discount; ID10.604,No,,,
San Antonio - 2014-03-06,South,Corporate,San Antonio,2014-03-06,21566.0,17000,20.0,51.0,0.22,7.97,0.151463806,March In Store Credit Card Signup Discount; ID17.04,No,,,
San Antonio - 2014-03-07,South,Corporate,San Antonio,2014-03-07,20836.0,17000,11.0,61.0,0.89,14.98,0.151463806,March In Store Credit Card Signup Discount; ID15.2624,No,,,
San Antonio - 2014-03-08,South,Corporate,San Antonio,2014-03-08,24157.0,17000,11.0,108.0,1.03,10.88,0.151463806,March In Store Credit Card Signup Discount; ID18.7789,No,,-2750.0,
San Antonio - 2014-03-09,South,Corporate,San Antonio,2014-03-09,26612.0,17000,16.0,78.0,0.54,12.37,0.163077794,March In Store Credit Card Signup Discount; ID9.8207,No,,,
San Antonio - 2014-03-10,South,Corporate,San Antonio,2014-03-10,17291.0,17000,11.0,49.0,0.55,9.34,0.163077794,March In Store Credit Card Signup Discount; ID5.5896,No,,,
San Antonio - 2014-03-11,South,Corporate,San Antonio,2014-03-11,23229.0,17000,7.0,44.0,0.34,7.85,0.163077794,March In Store Credit Card Signup Discount; ID27.6825,No,,,
San Antonio - 2014-03-12,South,Corporate,San Antonio,2014-03-12,25134.0,17000,8.0,49.0,0.59,8.32,0.163077794,March In Store Credit Card Signup Discount; ID27.7854,No,,,
San Antonio - 2014-03-13,South,Corporate,San Antonio,2014-03-13,22663.0,17000,12.0,53.0,0.55,12.27,0.163077794,March In Store Credit Card Signup Discount; ID8.2559,No,,,
San Antonio - 2014-03-14,South,Corporate,San Antonio,2014-03-14,25716.0,17000,12.0,89.0,0.74,9.84,0.163077794,March In Store Credit Card Signup Discount; ID21.1979,No,,,
San Antonio - 2014-03-15,South,Corporate,San Antonio,2014-03-15,32582.0,17000,15.0,133.0,0.67,12.61,0.163077794,March In Store Credit Card Signup Discount; ID44.7591,No,,-3000.0,
San Antonio - 2014-03-16,South,Corporate,San Antonio,2014-03-16,29921.0,17000,11.0,99.0,0.71,10.57,0.139567845,March In Store Credit Card Signup Discount; ID45.6944,No,,,
San Antonio - 2014-03-17,South,Corporate,San Antonio,2014-03-17,25859.0,17000,6.0,59.0,0.45,8.82,0.139567845,March In Store Credit Card Signup Discount; ID9.1946,No,,,
San Antonio - 2014-03-18,South,Corporate,San Antonio,2014-03-18,19602.0,17000,7.0,51.0,0.45,11.76,0.139567845,March In Store Credit Card Signup Discount; ID52.6521,No,,,
San Antonio - 2014-03-19,South,Corporate,San Antonio,2014-03-19,20666.0,17000,9.0,65.0,0.19,7.88,0.139567845,March In Store Credit Card Signup Discount; ID49.0458,No,,,
San Antonio - 2014-03-20,South,Corporate,San Antonio,2014-03-20,25010.0,17000,16.0,61.0,0.16,10.69,0.139567845,March In Store Credit Card Signup Discount; ID8.0222,No,,,
San Antonio - 2014-03-21,South,Corporate,San Antonio,2014-03-21,28210.0,17000,14.0,83.0,0.47,9.82,0.139567845,March In Store Credit Card Signup Discount; ID48.8863,No,,,
San Antonio - 2014-03-22,South,Corporate,San Antonio,2014-03-22,31158.0,17000,19.0,131.0,1.12,10.32,0.139567845,March In Store Credit Card Signup Discount; ID55.796,No,,-4500.0,
San Antonio - 2014-03-23,South,Corporate,San Antonio,2014-03-23,22368.0,17000,15.0,95.0,0.57,12.13,0.120437591,March In Store Credit Card Signup Discount; ID22.2764,No,,,
San Antonio - 2014-03-24,South,Corporate,San Antonio,2014-03-24,22103.0,17000,6.0,53.0,0.47,9.4,0.120437591,March In Store Credit Card Signup Discount; ID53.0488,No,,,
San Antonio - 2014-03-25,South,Corporate,San Antonio,2014-03-25,20640.0,17000,7.0,65.0,0.52,12.75,0.120437591,In Store Credit Card Signup Discount; ID65.6348,No,,,
San Antonio - 2014-03-26,South,Corporate,San Antonio,2014-03-26,26056.0,17000,10.0,66.0,0.34,9.92,0.120437591,In Store Credit Card Signup Discount; ID45.3694,No,,,
San Antonio - 2014-03-27,South,Corporate,San Antonio,2014-03-27,27362.0,17000,20.0,76.0,0.66,11.53,0.120437591,In Store Credit Card Signup Discount; ID13.2466,No,,,
San Antonio - 2014-03-28,South,Corporate,San Antonio,2014-03-28,32409.0,17000,20.0,97.0,1.25,15.85,0.120437591,In Store Credit Card Signup Discount; ID47.08,No,,,
San Antonio - 2014-03-29,South,Corporate,San Antonio,2014-03-29,39159.0,17000,16.0,138.0,1.14,14.0,0.120437591,In Store Credit Card Signup Discount; Spring Product Email ID16.0152,No,,3500.0,
San Antonio - 2014-03-30,South,Corporate,San Antonio,2014-03-30,29869.0,17000,12.0,96.0,0.27,16.44,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID72.4191,No,,,
San Antonio - 2014-03-31,South,Corporate,San Antonio,2014-03-31,26376.0,17000,7.0,70.0,0.2,7.79,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID11.4576,No,,,
San Antonio - 2014-04-01,South,Corporate,San Antonio,2014-04-01,24779.0,17000,9.0,55.0,0.64,13.35,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID1.8794,No,4.0,,0.025360217
San Antonio - 2014-04-02,South,Corporate,San Antonio,2014-04-02,23603.0,17000,9.0,64.0,0.0,9.22,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID1.8185,No,,,
