"Region","Market","Store","Date","Sales","Store_Size","Num_Employees","Num_Customers","Returns_Pct","Pct_On_Sale","Pct_Promotional","Marketing","TouristEvent","Econ_ChangeGDP","EconJobsChange","AnnualizedCPI"
"South","Corporate","San Antonio","2012-12-05","54005","17000","11","93","0.88","17.06","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID27.4057","No","","",""
"South","Corporate","San Antonio","2012-12-06","48491","17000","13","98","1.26","15.42","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID29.9345","No","","",""
"South","Corporate","San Antonio","2012-12-07","59539","17000","23","125","0.9","14.3","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID60.8058","No","","",""
"South","Corporate","San Antonio","2012-12-08","61152","17000","25","189","0.96","11.39","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID61.1353","No","","-26000.0",""
"South","Corporate","San Antonio","2012-12-09","55490","17000","21","200","0.9","19.02","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign ID15.8107","No","","",""
"South","Corporate","San Antonio","2012-12-10","47928","17000","15","87","0.6","13.72","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID29.6943","No","","",""
"South","Corporate","San Antonio","2012-12-11","50560","17000","14","98","0.79","14.04","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID123.8746","No","","",""
"South","Corporate","San Antonio","2012-12-12","51204","17000","15","113","0.66","14.42","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID42.5686","No","","",""
"South","Corporate","San Antonio","2012-12-13","69374","17000","23","108","0.72","12.08","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID12.4874","No","","",""
"South","Corporate","San Antonio","2012-12-14","52413","17000","28","138","0.87","20.74","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID145.3224","No","","",""
"South","Corporate","San Antonio","2012-12-15","71146","17000","26","278","1.15","20.35","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID91.778","No","","-11750.0",""
"South","Corporate","San Antonio","2012-12-16","55033","17000","22","225","1.71","20.21","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID117.0104","No","","",""
"South","Corporate","San Antonio","2012-12-17","41642","17000","14","161","1.0","19.58","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID186.869","No","","",""
"South","Corporate","San Antonio","2012-12-18","50694","17000","10","157","0.67","15.97","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID210.9551","No","","",""
"South","Corporate","San Antonio","2012-12-19","56422","17000","13","204","1.13","21.1","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID97.9348","No","","",""
"South","Corporate","San Antonio","2012-12-20","65166","17000","23","204","1.39","18.35","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID194.6545","No","","",""
"South","Corporate","San Antonio","2012-12-21","62981","17000","33","246","1.04","20.26","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID228.2486","No","","",""
"South","Corporate","San Antonio","2012-12-22","63020","17000","26","364","1.53","22.28","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID227.6977","No","","-6250.0",""
"South","Corporate","San Antonio","2012-12-23","61741","17000","32","364","1.54","19.41","0.09208429","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID157.1698","No","","",""
"South","Corporate","San Antonio","2012-12-24","46005","17000","14","169","0.55","23.84","0.09208429","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID124.8182","No","","",""
"South","Corporate","San Antonio","2012-12-25","0","17000","0","0","0.0","0.0","0.0","None ID1.2","No","","",""
"South","Corporate","San Antonio","2012-12-26","51323","17000","16","354","1.93","20.88","0.09208429","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID49.6762","No","","",""
"South","Corporate","San Antonio","2012-12-27","41811","17000","22","203","1.67","21.73","0.09208429","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID118.6259","No","","",""
"South","Corporate","San Antonio","2012-12-28","46449","17000","22","207","1.63","13.54","0.09208429","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID115.05","No","","",""
"South","Corporate","San Antonio","2012-12-29","63647","17000","17","237","1.49","14.09","0.09208429","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID35.1179","No","","-4000.0",""
"South","Corporate","San Antonio","2012-12-30","53156","17000","18","226","1.78","19.21","0.095230417","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID195.8645","No","","",""
"South","Corporate","San Antonio","2012-12-31","45814","17000","14","190","1.17","15.0","0.095230417","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID58.0895","No","","",""
"South","Corporate","San Antonio","2013-01-01","38595","17000","15","110","1.05","19.89","0.095230417","In Store Credit Card Signup Discount; ID0.779","No","2.8","","0.020482073"
"South","Corporate","San Antonio","2013-01-02","41451","17000","9","146","1.26","14.99","0.095230417","In Store Credit Card Signup Discount; ID1.2499","No","","",""
"South","Corporate","San Antonio","2013-01-03","44469","17000","16","105","1.53","22.36","0.095230417","In Store Credit Card Signup Discount; ID1.0137","No","","",""
"South","Corporate","San Antonio","2013-01-04","41109","17000","18","108","1.56","18.94","0.095230417","In Store Credit Card Signup Discount; ID1.6791","No","","",""
"South","Corporate","San Antonio","2013-01-05","35789","17000","20","154","2.19","19.04","0.095230417","In Store Credit Card Signup Discount; ID4.2535","No","","7750.0",""
"South","Corporate","San Antonio","2013-01-06","43354","17000","18","101","1.31","16.96","0.104473082","In Store Credit Card Signup Discount; ID3.8764","No","","",""
"South","Corporate","San Antonio","2013-01-07","42681","17000","8","78","0.82","19.59","0.104473082","In Store Credit Card Signup Discount; ID5.2327","No","","",""
"South","Corporate","San Antonio","2013-01-08","35496","17000","10","59","1.03","14.21","0.104473082","In Store Credit Card Signup Discount; ID0.4614","No","","",""
"South","Corporate","San Antonio","2013-01-09","43700","17000","10","76","1.26","16.65","0.104473082","In Store Credit Card Signup Discount; MLK Event Promotion ID1.1255","No","","",""
"South","Corporate","San Antonio","2013-01-10","34798","17000","15","70","1.45","18.81","0.104473082","In Store Credit Card Signup Discount; MLK Event Promotion ID1.9401","No","","",""
"South","Corporate","San Antonio","2013-01-11","42101","17000","22","89","1.3","17.69","0.104473082","In Store Credit Card Signup Discount; MLK Event Promotion ID8.4598","No","","",""
"South","Corporate","San Antonio","2013-01-12","31594","17000","16","133","1.61","19.4","0.104473082","In Store Credit Card Signup Discount; MLK Event Promotion ID5.7671","No","","-5000.0",""
"South","Corporate","San Antonio","2013-01-13","47004","17000","15","110","2.07","17.32","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID4.1738","No","","",""
"South","Corporate","San Antonio","2013-01-14","35205","17000","13","61","0.88","20.65","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID10.6623","No","","",""
"South","Corporate","San Antonio","2013-01-15","32160","17000","8","67","1.13","17.41","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID4.4499","No","","",""
"South","Corporate","San Antonio","2013-01-16","37317","17000","9","65","0.87","14.06","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID5.2963","No","","",""
"South","Corporate","San Antonio","2013-01-17","37711","17000","13","63","1.02","16.28","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID8.5145","No","","",""
"South","Corporate","San Antonio","2013-01-18","42702","17000","20","89","1.29","12.76","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID13.6405","No","","",""
"South","Corporate","San Antonio","2013-01-19","71545","17000","44","490","1.93","15.83","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID0.6771","Yes","","-5750.0",""
"South","Corporate","San Antonio","2013-01-20","55575","17000","33","385","1.35","18.88","0.145372984","In Store Credit Card Signup Discount; MLK Event Promotion ID16.8055","Yes","","",""
"South","Corporate","San Antonio","2013-01-21","45541","17000","24","282","0.96","13.79","0.145372984","In Store Credit Card Signup Discount; MLK Event Promotion ID13.5171","Yes","","",""
"South","Corporate","San Antonio","2013-01-22","33787","17000","7","49","0.63","18.22","0.145372984","In Store Credit Card Signup Discount; ID19.1945","No","","",""
"South","Corporate","San Antonio","2013-01-23","27027","17000","8","59","1.24","16.54","0.145372984","In Store Credit Card Signup Discount; ID0.0315","No","","",""
"South","Corporate","San Antonio","2013-01-24","26775","17000","12","50","1.26","10.38","0.145372984","In Store Credit Card Signup Discount; ID15.1985","No","","",""
"South","Corporate","San Antonio","2013-01-25","27143","17000","13","52","0.65","11.54","0.145372984","In Store Credit Card Signup Discount; ID15.7261","No","","",""
"South","Corporate","San Antonio","2013-01-26","35338","17000","13","107","1.11","9.39","0.145372984","In Store Credit Card Signup Discount; ID23.2064","No","","1000.0",""
"South","Corporate","San Antonio","2013-01-27","31941","17000","22","88","1.35","15.42","0.141106073","In Store Credit Card Signup Discount; ID10.2603","No","","",""
"South","Corporate","San Antonio","2013-01-28","22309","17000","9","38","0.44","15.95","0.141106073","In Store Credit Card Signup Discount; ID17.9229","No","","",""
"South","Corporate","San Antonio","2013-01-29","25263","17000","15","42","0.62","8.36","0.141106073","In Store Credit Card Signup Discount; ID17.5998","No","","",""
"South","Corporate","San Antonio","2013-01-30","28656","17000","13","50","0.49","9.74","0.141106073","In Store Credit Card Signup Discount; ID8.2561","No","","",""
"South","Corporate","San Antonio","2013-01-31","29921","17000","12","69","1.02","8.16","0.141106073","In Store Credit Card Signup Discount; ID17.3524","No","","",""
"South","Corporate","San Antonio","2013-02-01","37340","17000","17","84","1.03","12.17","0.141106073","In Store Credit Card Signup Discount; ID0.5304","No","","","0.07350199"
"South","Corporate","San Antonio","2013-02-02","30604","17000","13","136","0.88","8.66","0.141106073","In Store Credit Card Signup Discount; ID3.956","No","","-2500.0",""
"South","Corporate","San Antonio","2013-02-03","29220","17000","10","76","0.94","7.6","0.11941362","In Store Credit Card Signup Discount; ID4.8827","No","","",""
"South","Corporate","San Antonio","2013-02-04","22668","17000","8","57","0.42","10.5","0.11941362","In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.3888","No","","",""
"South","Corporate","San Antonio","2013-02-05","23236","17000","9","57","0.65","7.58","0.11941362","In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.2195","No","","",""
"South","Corporate","San Antonio","2013-02-06","25425","17000","9","54","1.03","6.94","0.11941362","In Store Credit Card Signup Discount; Presidents Day Email Blast ID9.669","No","","",""
"South","Corporate","San Antonio","2013-02-07","23107","17000","17","54","0.93","12.89","0.11941362","In Store Credit Card Signup Discount; Presidents Day Email Blast ID8.5578","No","","",""
"South","Corporate","San Antonio","2013-02-08","28555","17000","19","92","0.82","17.88","0.11941362","In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.4764","No","","",""
"South","Corporate","San Antonio","2013-02-09","32742","17000","14","157","1.16","17.11","0.11941362","In Store Credit Card Signup Discount; Presidents Day Email Blast ID2.4304","No","","250.0",""
"South","Corporate","San Antonio","2013-02-10","24950","17000","16","113","1.19","17.84","0.062365058","In Store Credit Card Signup Discount; Presidents Day Email Blast ID9.4839","No","","",""
"South","Corporate","San Antonio","2013-02-11","24595","17000","13","67","0.4","15.71","0.062365058","In Store Credit Card Signup Discount; Presidents Day Email Blast ID5.3874","No","","",""
"South","Corporate","San Antonio","2013-02-12","27430","17000","10","71","0.5","12.37","0.062365058","In Store Credit Card Signup Discount; Presidents Day Email Blast ID10.7491","No","","",""
